MicrosoftやMcAfeeなど19社が団結してランサムウェア対策チームを結成,https://gigazine.net/news/20201223-multi-sector-ransomware-task-force/
世界3位規模の暗号資産を展開するリップルをアメリカ証券取引委員会が提訴,https://gigazine.net/news/20201223-sec-ripple-xrp/
ポケモンと東京ばな奈がコラボした食べるのがもったいないくらいかわいい「イーブイ東京ばな奈」試食レビュー,https://gigazine.net/news/20201223-tokyo-banana-pokemon/
GoogleとFacebookが「独占禁止法調査に備えて協力する秘密契約を結んでいた」と報じられる,https://gigazine.net/news/20201223-google-facebook-consultation/
サイバー犯罪者御用達のVPNがユーロポールの「オペレーション・ノヴァ」により一挙に遮断される,https://gigazine.net/news/20201223-cybercriminals-vpn-taken-down/
排熱でフライドチキンを温めるケンタッキーのゲーミングPC「KFConsole」のスペック詳細はこんな感じ,https://gigazine.net/news/20201223-kfc-console/
南極で初の新型コロナウイルス感染事例が報告される,https://gigazine.net/news/20201223-antarctica-reports-first-covid-19/
イーロン・マスクが過去にテスラをAppleに売却しようとしたことを明らかに,https://gigazine.net/news/20201223-elon-musk-sell-tesla-apple/
コンセントの形がなぜ国ごとに違うのかを簡単に解説,https://gigazine.net/news/20201223-electrical-outlet-difference/
サードパーティーCookieなしで高効率のターゲティング広告が配信できたとニューヨーク・タイムズが報告,https://gigazine.net/news/20201223-newyork-times-data-program/
コインやダイスとカップを使って暗号的に安全な乱数を作れる,https://gigazine.net/news/20201223-cryptographically-secure-random-number/
違法だった「ジェイウォーキング」が人種差別の温床となっている,https://gigazine.net/news/20201223-jaywalking-decriminalization/
宇宙望遠鏡が測定した「星までの距離」のデータセットが更新される、「宇宙の膨張速度に関する謎」は深まる,https://gigazine.net/news/20201222-gaia-parallaxes-precise-distance-stars/
チーズ3種使いでチーズケーキ好きを狙い撃ちにした「バスチー3 -バスク風チーズケーキ-」試食レビュー,https://gigazine.net/news/20201222-lawson-baschee-3/
ハエを操作して「胞子を散布するドローン」にしてしまう菌類が発見される,https://gigazine.net/news/20201222-fungus-flies-zombies/
最短で高給を実現するには？スポーツからプログラミングに大きく軸足を変えシリコンバレーで働くエンジニアにその半生と学習法を聞いてみた,https://gigazine.net/news/20201230-udemy-silicon-valley-interview/
【無料マンガ】「あめあめふれふれうそやんで」第6話前編「失意の先に」,https://gigazine.net/news/20201228-ameame-furefure-usoyande-06a/
GIGAZINE年末年始プレゼント大放出企画「アンケートに答えて、まとめて全部持っていってください！」,https://gigazine.net/news/20201225-present-winter-2020/
【無料マンガ】勇者で社畜の兼業ライフ,https://gigazine.net/news/20200717-yushachiku-02a/
